 X   Y   
  0.46128257321614219       0.94736066990369427     
  0.46015561397316979       0.60857507762674701     
  0.23145403439470641       0.69660628346690956     
  0.76467188141941278       0.99156933770352507     
  0.23782821910445839       0.74424794602999222     
  0.18495843924910760       0.78901929786914904     
  0.57607473822756439       0.80454413983019957     
  0.55119110405846539       0.69949902113271922     
   1.4011436922694409E-002  0.56980383554215819     
   7.4737655569757588E-002  0.94665861556268360     
  0.37201288227560719       0.96902012692561046     
  0.72911151789662654       0.86529141497823492     
  0.51950464218236958       0.98663429732599039     
   9.1641848636639600E-002  0.74164142492528717     
   7.7882416760417017E-002  0.51202753286682201     
  0.44568595284073997       0.65641637496703464     
   9.0370258284575622E-002  0.94999709157971246     
  0.53877062904161899       0.91819736250615924     
  0.59388198759394517       0.95821392815867301     
  0.35919726625655002       0.93554375676178525     
  0.58766422965714205       0.59689245116320222     
  0.58242322193153540       0.62603486783515216     
  0.81259290996885625       0.93477093472405759     
  0.40143269309156659       0.58177890841517177     
  0.45274260920822840       0.95987468438126000     
  0.14801595719597843       0.68422625787737057     
  0.66829318075399580       0.92289600205927336     
  0.24404788019858603       0.93196824173166137     
  0.38359403231610922       0.67820178403032683     
  0.35849811158783179       0.64191169215424460     
  0.53956128264367820       0.75369274423186639     
  0.72216045416435837       0.81387315533281401     
  0.34133910382286720       0.94677683320435824     
  0.50909374227678983       0.56464815021973580     
  0.20704011756749002       0.72320473409711783     
  0.24358059127986142       0.64710929327109323     
  0.32530600174240998       0.65152136864701693     
  0.60618508199512400       0.89337035483445559     
  0.53813790280572560       0.93499776597798734     
  0.49863328461083062       0.57475676592450498     
  0.64797599749618340       0.82880785251508282     
   8.5886190522978800E-002  0.87771541924131613     
   9.3537059388307808E-003  0.54117915030559216     
  0.71583936065217135       0.88568340973462512     
   7.4573225012103228E-002  0.53936032725131000     
   9.1182162568327396E-002  0.95057846842375937     
  0.26708036092194798       0.95718451981482744     
  0.11795979753282021       0.94723260282914779     
   7.0126848799356822E-002  0.57070962294459504     
   3.2799750851289833E-002  0.64766218678368914     
   9.8004579710685824E-002  0.95854200556618219     
  0.11443485726713659       0.66545771359502126     
  0.50585710822684582       0.68237402526180257     
  0.65108475353002815       0.71323020926017822     
  0.66003468170030177       0.82934069838169644     
  0.29019264899007202       0.52768776512328075     
  0.25792146286439299       0.81718343835814999     
  0.41724512042481920       0.78293292228180555     
  0.54086930586236903       0.70653950182710323     
  0.17099513601008243       0.69752964259472838     
  0.56631267340860014       0.86289448984229478     
  0.60640605476549658       0.86977974493679544     
  0.20498014766983702       0.72073356044699066     
  0.14143143984144319       0.84027892886263700     
  0.62508369569517974       0.79684991225486246     
   7.1661111183761617E-002  0.57672043685316743     
  0.47223168969178581       0.58672237795891824     
   2.3590193744617405E-002  0.93024713791302982     
  0.20139583490266161       0.69577569871845857     
  0.86478829762112119       0.97054009886627901     
   8.7669225185735000E-002  0.71002203944957598     
  0.52416633477889218       0.82445094937662677     
  0.64682957780600181       0.84604581802595002     
  0.46158795126996560       0.74205268339295238     
  0.26850632680937481       0.74084381131810217     
  0.25912614352278202       0.59561503073291422     
  0.12433588586555783       0.78545919319794733     
  0.60252790442601745       0.64545525514263857     
  0.19709994548859683       0.95416335535119434     
  0.39888677150561541       0.67129381374965957     
  0.40618736146592599       0.99370657127163498     
  0.10917875513373199       0.69734955231657914     
   5.8152251366428431E-002  0.77962077870714497     
   2.6008526257243980E-002  0.76922952691023805     
  0.19903844184146480       0.97092391056432437     
  0.78971570164432814       0.81227496534905907     
   7.9643977922596421E-002  0.50371430185832478     
  0.50364669972644538       0.58045044802490475     
  0.18414238150028239       0.88669903450695076     
  0.60469826303641994       0.70598865908643194     
  0.59497296892128315       0.80684107446798614     
  0.25702029039727881       0.59155211534249896     
  0.55698978554171663       0.96548994401330657     
   5.2456571579480582E-002  0.90027515512650380     
  0.54858842558998278       0.63917628045316099     
  0.75085992109718536       0.93917934394935387     
  0.64654598617708159       0.91096968600937522     
  0.75203479967160503       0.90615341647902081     
  0.25455932171234963       0.61773309442048097     
  0.38630614000243879       0.75911576122542734     
  0.41687159238871463       0.94627469280444199     
  0.52164614167273282       0.56992332350758645     
  0.20541713228898800       0.56176401075515359     
  0.10439795850944061       0.83911393022189773     
  0.20367077985443122       0.66418580938730842     
  0.29195794801470382       0.61321652467127719     
   3.1951619290331024E-002  0.65707713680113522     
  0.31329409041186440       0.56400928959602425     
  0.26535658956313224       0.59124756337164441     
  0.32166755888753240       0.99245030396701817     
  0.32835577643017100       0.65876356399435576     
  0.15122849141617761       0.56007080423335276     
  0.59662620704379621       0.90111497719617917     
  0.15981362828578100       0.57352022775360978     
  0.28056850626646040       0.56108506182439521     
  0.51930819508890924       0.55528088810012055     
  0.45321156635820198       0.65776213699918762     
  0.20300829437539880       0.97661998849159826     
  0.30387394710788540       0.56885127736162400     
   2.0680769808197608E-002  0.80813421049811307     
  0.88818404204358681       0.97770549387605477     
   1.2395159028117220E-002  0.71301199879204402     
  0.63826961271822558       0.75550971255758892     
  0.14822012169250642       0.67344009115676540     
  0.33651584495073139       0.68693627125245316     
  0.71263481322004396       0.75296016277239808     
  0.87211646869430781       0.95598849626380766     
  0.39382108755011480       0.81973226217753026     
  0.20588420094996501       0.89022904000233738     
  0.27915280960547717       0.66746249356008081     
  0.42792498670518020       0.95904181533179234     
  0.70979746641963559       0.78974401268113525     
  0.23548860382372461       0.97852854050100024     
  0.55337114003992638       0.68266613150576483     
  0.56556964041632840       0.59713785042465140     
  0.18384198020053399       0.50598481930340478     
   2.0074373919197031E-002  0.80470185741599476     
  0.48033872429110880       0.84927448880371281     
  0.79615007702230045       0.96794421625734917     
  0.32726553946226122       0.59463062947537104     
   9.0194409015805388E-002  0.96895305844146618     
  0.40573672016793200       0.63810360426759494     
  0.19570484269418359       0.87202768479859338     
  0.10984443458293519       0.88760330548368982     
  0.45065947429568959       0.85120220230583366     
   2.8301538863573616E-002  0.83839180634882837     
  0.61306350188170045       0.86805225783443418     
  0.12489260082679160       0.50841293535784338     
   8.6411058914744598E-002  0.85067291269380441     
   8.8443413240592794E-002  0.50216423469996141     
   2.7640929300685402E-002  0.89273618854130121     
  0.38916895870331780       0.59301489198061641     
   8.7545388177529382E-002  0.66310625911110799     
  0.43406847540587301       0.64584367665373343     
  0.19368119716409782       0.82402339579375938     
  0.46039774359450319       0.69060432922832837     
  0.70676106109775716       0.79648310976346948     
   6.5071511602889598E-002  0.82157739299413701     
   1.0484040294180819E-002  0.97897949612030422     
  0.26979364533412997       0.88306809159136046     
  0.36507658745395821       0.79294633774518553     
  0.82065751677926357       0.89700276737679319     
  0.24709009836922402       0.73107920608446142     
  0.34491780700239683       0.83859397246031664     
  0.33346686398248582       0.85107432172859787     
   8.7657287029550612E-002  0.70541350976244321     
  0.58180052510656766       0.74885103376751116     
  0.26575555573927040       0.82930188994445775     
  0.55586480768715019       0.99876610686948142     
  0.52891335350388857       0.76857996376233617     
  0.54821878722188178       0.69805794197821580     
  0.67821689473626678       0.73564865305990879     
  0.53183103896848816       0.59614503280657938     
   3.7356828002620412E-002  0.52704629074325360     
  0.77491187132457084       0.90884275379833157     
  0.58785453980164759       0.98664092415052762     
  0.19270093935991223       0.68973602545701618     
  0.68957219699929340       0.95731460180538619     
  0.25927352296427597       0.97865100683546358     
  0.88668365395034532       0.91187342124290360     
  0.12579629252099783       0.87231164360136981     
   7.7728672195980231E-002  0.90822679252979122     
  0.88624302599796567       0.92441449249883423     
  0.52763282827754965       0.71933831935120096     
  0.63171849700873584       0.97665742648792520     
  0.49219845195355999       0.85875629286832034     
  0.57408675279934396       0.69162698385495980     
  0.49076743573758858       0.96274903681157120     
   4.0289805548197388E-002  0.97506711246487643     
  0.11617643201778138       0.84114139929609677     
  0.30435332528985382       0.71796991780282637     
  0.43233462038660181       0.71498272309090283     
  0.33688254779062760       0.54951077306884455     
  0.42533895189930798       0.77176745495603005     
  0.35812672116946581       0.81968763809756484     
  0.30658789206047959       0.75135894878481024     
  0.77157749242761020       0.87620825694176774     
  0.37866989073896062       0.93969276243070343     
  0.27205157572414340       0.64060337393918365     
  0.22393691430470181       0.65738196630606494     
  0.13242600252782361       0.97074162003700515     
  0.46452566365862419       0.55619531910575182     
   3.9033747791120621E-002  0.97909864857683782     
  0.52883595386036120       0.77364078179112739     
   3.0602264682019986E-002  0.68052935521695324     
  0.20613876628647498       0.61700572394267117     
  0.88043225501863998       0.89397566992381106     
  0.50430511835338765       0.56859503727460825     
  0.37009727317071917       0.55435901210322380     
  0.72455312362259183       0.92715113913342018     
  0.68013839166136758       0.97564287785863280     
  0.35817988826980640       0.63925505775534863     
  0.62753955584391441       0.66086169715565479     
   8.0824337795001200E-002  0.99277361323667002     
   1.4478765888282230E-002  0.94987180450253006     
  0.62825667362625315       0.78497693490145704     
  0.47539220443367181       0.72539532126287898     
  0.24550974530490438       0.91583454728594960     
  0.42285202423229301       0.70408130918141776     
  0.66779143593326906       0.97435055417446947     
  0.63034179621362418       0.85864505106425237     
  0.42743732464329443       0.88581816603230967     
  0.39692015410571002       0.72344430770412438     
  0.58531906858434679       0.89365580445156378     
  0.43919766367469298       0.80722162234668082     
  0.48186160382031018       0.85958647458700277     
  0.30263256466352662       0.84363866184778458     
  0.70386719886014959       0.97855907530286779     
  0.12954329986087398       0.65758381320680059     
  0.13473183548548101       0.60297177826979176     
  0.60487624247234961       0.87981283598285898     
  0.58104677631876145       0.90532227782657237     
  0.64639468796375898       0.96744933085892892     
  0.20096578211613381       0.74517357269502438     
  0.44375816553131897       0.77175743974777100     
  0.71401433825033356       0.74381582687188941     
  0.44054926486546342       0.72642659457983061     
   9.4927891668209585E-002  0.99663539837893644     
  0.58759814651209696       0.95073800278672638     
  0.13583009928832579       0.56647698778378519     
  0.72545482647781279       0.85428379422640699     
  0.84018537124113080       0.92468338855877419     
  0.85154994109335980       0.91848692949959787     
  0.63271794750494059       0.81657156862174340     
   6.6941140613002714E-004  0.81963602583997097     
  0.49393221896286438       0.85833482128638616     
   6.2060015197091034E-002  0.56347489819988783     
  0.18661910583191360       0.53473601816875405     
  0.20805378656277562       0.55203508960492997     
  0.54847417514890162       0.96032041761020603     
  0.11905400728925780       0.50667853248817041     
   3.1099209001436035E-002  0.78173523119802857     
  0.15998734156662681       0.62893824585938174     
  0.14688720655436960       0.96075322408424002     
  0.19913015870424738       0.62469056704784476     
  0.47163099093473659       0.88902646296841947     
  0.18262479467628018       0.93718164669114623     
  0.24664015533019940       0.84510500242389619     
  0.52228090960015761       0.95318238159291380     
  0.37921579979921782       0.57747328109409257     
  0.53644385017752438       0.63111160472489602     
  0.40308470489530940       0.92920313481585382     
  0.14000404297714880       0.53264094905815096     
  0.53400752940557239       0.97840403363915840     
  0.33702047873354302       0.84218025800116580     
   6.5433925470303189E-002  0.96254247509118551     
  0.48532294687326499       0.68184732728718200     
  0.72362243056370357       0.98240074807224498     
  0.76958790698750668       0.92029164138970576     
  0.22007469772733362       0.64406202290926573     
  0.65121283178044342       0.81053041735165221     
  0.64380606012349462       0.98060727794199676     
  0.23104667467543821       0.78178347765646872     
  0.33840250110484821       0.52369803351271882     
  0.16655834520030738       0.51183671189197999     
  0.71987739413485641       0.73513595821606403     
  0.52569519526054642       0.67017896658732978     
  0.68562705710524341       0.71175784139832443     
  0.63191673736347742       0.67718630035334482     
  0.56582986353641840       0.67912940675209277     
  0.40440636826187060       0.75938839118969959     
  0.30576328593617541       0.85946179543051704     
  0.55515930326230878       0.76467024322331123     
  0.53377423686966197       0.70507209186004582     
  0.71971535870558423       0.82554155747651303     
   9.0490068021893022E-002  0.92710398045954312     
  0.31513869340150102       0.56398213107068718     
   8.2536506040865987E-002  0.86172815079579146     
  0.51767589495659305       0.95900252004576925     
  0.70528650812072236       0.74797153736359578     
  0.22560842450704161       0.63439665054300620     
  0.38412160433680220       0.96020307750706280     
  0.41734485480931283       0.83945038720270104     
  0.25260163522859902       0.58093327442805920     
  0.60849939278058862       0.96495415120978878     
  0.63452067335003060       0.72199554583831282     
  0.43486103263091780       0.59145510530885603     
  0.17130140790057918       0.64379328726960916     
  0.83218087058143575       0.92038840811537181     
  0.38166858472138759       0.55537820011505179     
  0.38994049970708422       0.69242756488814183     
  0.51318349162668564       0.91170871967043077     
  0.46083923837520679       0.84321793299546433     
  0.92223192285478395       0.99576882011520085     
  0.38707474687498400       0.74415082190935522     
  0.34795794506445443       0.66351305421617124     
  0.68197697225470466       0.78744344751580275     
  0.79844761725247759       0.88628017016207539     
  0.20897186066880502       0.82198457040704542     
  0.58494298453391536       0.96245283950113647     
  0.65490482218086199       0.98661577914421938     
  0.27633159377469801       0.71981939905919423     
  0.58297466979893597       0.86931666233569038     
  0.48018741187511960       0.51966202053398058     
  0.31348937125684939       0.98680871817902960     
  0.28598074576437804       0.53322321764339597     
  0.68928617648155399       0.85694205331722983     
  0.59297317059974120       0.88749197101304300     
  0.43686944335635380       0.55237347093064215     
  0.35206967059619243       0.57998489206433601     
  0.78902246389964781       0.84969698251198100     
  0.29113555657506679       0.53694056096784859     
  0.48270363824634682       0.86626162008843499     
  0.54108930330535820       0.61750274230221802     
   6.5689610954829780E-002  0.62604558246653363     
  0.49650365854974499       0.99975724671024979     
   4.9981040970335622E-002  0.95752995334658297     
  0.26430680318668281       0.60596769667863626     
  0.12905837821515020       0.55961577035325916     
   4.7539172776507987E-002  0.80823219911876776     
  0.66449088103606213       0.74065601318294005     
  0.31345549254190463       0.83075626535603542     
  0.33582080742551301       0.61826538824574195     
  0.15294162590903243       0.60385177758780317     
  0.35948695734869840       0.51005608912140921     
  0.36586124194277780       0.57539860119196218     
  0.83849374354362860       0.92686927673736619     
  0.78882259536052035       0.90648241915533445     
   8.4671147505906208E-002  0.55746456229253716     
  0.19686582337725861       0.94218559328475071     
  0.10209730044469878       0.78257055800730979     
  0.61086462548091802       0.73359679823998825     
  0.56071218152301983       0.90434235599694257     
  0.13542880410769581       0.87475079396360367     
  0.54923253817353856       0.60375730796883675     
  0.58414215786445034       0.63220163517206363     
  0.47254549272087021       0.79818333263540120     
  0.54623641813339463       0.78831850104620904     
  0.24050344991620698       0.90787247418233963     
  0.17169580151656400       0.85695613235078127     
  0.52746309337316599       0.73440530971623685     
  0.33837046640825541       0.84442529120575338     
  0.42257343729711982       0.76848674164972453     
   3.7747675608567233E-002  0.53515298540990064     
   9.9802156274226228E-002  0.66601174262245344     
  0.58224081172928777       0.59621167427940325     
   7.6116943811326998E-002  0.87623925065274799     
   5.5092155996661230E-002  0.74297313050845704     
  0.59026996658838615       0.94431906826848500     
  0.77355669781390457       0.92071629343763606     
   2.4888703737822815E-002  0.55298703660513915     
  0.70830470632251141       0.92800610078002999     
   1.7921950482743032E-002  0.86588978729192900     
  0.14247932957982501       0.94389342808748844     
  0.75470731498006582       0.80927876684500277     
  0.52362782856756196       0.76161541913832798     
  0.46580229735431478       0.78374595835510408     
  0.10131733516416319       0.59471741056226424     
  0.27818487552494964       0.54813524899958543     
  0.23454418982474778       0.66665637208994122     
  0.17597367007501941       0.84196601100833535     
  0.54559793562657743       0.60916794629071824     
   8.6118026936316816E-002  0.53826661482103400     
  0.13980623126354180       0.53619864416547325     
  0.10735021047057741       0.63387409578891263     
  0.50620731781269923       0.61263119785610121     
  0.39328569265409241       0.91615049794448833     
   1.0149339787423994E-002  0.95639307761552605     
   2.4467539259450000E-002  0.80317487448029901     
  0.93377068398908059       0.95542003243766715     
   2.7240374055702232E-002  0.68867078425100003     
  0.72035519582083218       0.89113601390951180     
  0.11420431818590182       0.73344638152331720     
  0.62167117279526363       0.92915796684360674     
  0.40271407024507100       0.52055482483650017     
  0.82305570455554755       0.98199827732991563     
  0.66048571135973666       0.88046905249798635     
  0.20476299006167603       0.95949709321835486     
  0.21062156488847122       0.98080948689431535     
  0.49856524731855978       0.53826776384004504     
  0.27985663206206424       0.96544988085196459     
  0.43618818986831659       0.64841418119292438     
  0.78748549159988968       0.88538483918188460     
  0.10605100128708023       0.71119850290188980     
  0.54219298088531420       0.61913765502669682     
  0.46422897670543761       0.64951920779337680     
  0.41325190217602220       0.62739429073709896     
  0.83113148630343259       0.88850322508934543     
  0.81008379657245899       0.94135582390906092     
  0.18299782259225600       0.75265025173962319     
   3.2300859369566004E-002  0.91980401262259581     
  0.24040606595662040       0.54647536076947523     
  0.57083398987524614       0.97743382852895833     
  0.55396554492019645       0.90100633331594593     
  0.19240913765837481       0.63877778785446315     
  0.12033208453466843       0.81845477445919879     
  0.18159192437424321       0.56093213007158305     
  0.38682067770048262       0.93242443697078781     
  0.55247501859984860       0.66990381972427160     
  0.22101607351981101       0.93112244476312878     
  0.39996945917415083       0.65681550109779496     
  0.62633898464561544       0.65438156683949300     
  0.17948303350790179       0.60189739473743598     
  0.66711019688072903       0.81381558680281096     
   6.9080969786036617E-002  0.78288485929387819     
  0.53566025995737743       0.81139363796530517     
  0.70138401883447221       0.99133665797775383     
  0.28977455158919296       0.55309894826284345     
  0.53531275469894302       0.81388208461915457     
  0.87028397755248321       0.93138458943416058     
  0.39543633610060941       0.63529892825697853     
  0.82236922029525084       0.98113512982507101     
  0.59899951337801116       0.82778314688369603     
  0.75793171261782677       0.82534284377716161     
  0.67178348630377638       0.73433688452818635     
  0.24138620618135298       0.66498326629949966     
   7.4748589230380080E-003  0.92640339947056938     
  0.63042404339024360       0.85106127832555512     
   4.6625374371617012E-002  0.63699917487763158     
  0.48428550587371938       0.59971038384969078     
  0.34042740392017401       0.72456355280365758     
  0.29315586238302621       0.72486612361893676     
  0.65826052836078264       0.71315729556382101     
  0.56327736215771118       0.73450434607459159     
  0.49320782080049419       0.67046495311180165     
  0.33814341885469823       0.67942444037518879     
   8.3388711206002386E-002  0.87587544119871796     
  0.43101704785368261       0.71721469636147517     
  0.35820911293388780       0.57500409139350794     
   2.8373228569466613E-002  0.89126278900705880     
  0.65162697944302406       0.87056879293903700     
  0.44501518092065362       0.70812136153823535     
  0.72370333081530203       0.86712214568789303     
  0.26442297285039984       0.85247949328230799     
  0.44787707807801780       0.78276463698073762     
  0.41460748127759361       0.93333716342359641     
  0.13070158715956820       0.56698999718177057     
  0.13553300348460562       0.91011202841724792     
  0.28512217850309662       0.98722695830506635     
  0.26282650045798100       0.89225274257592013     
  0.54686732922193038       0.60413349586171583     
  0.61036690280880623       0.71460076751840063     
  0.71001741892631898       0.97934439033209952     
   1.8280998318172426E-002  0.72986648648394614     
  0.52726567514327305       0.90638001699782600     
   4.7341692380844791E-002  0.82144450166955862     
   5.5579183129500831E-002  0.70963984243174161     
  0.58616081383477825       0.69335555781056180     
  0.25084203100761260       0.55108622085808334     
  0.62463085554499942       0.85216261828628714     
  0.27464283897396924       0.60312051814048162     
  0.83781920279462008       0.91882512153403217     
  0.59877798251269043       0.80860844126117659     
  0.34282448761375284       0.71938678862852545     
  0.83103354750852620       0.86603870877048683     
  0.56189268854436381       0.95798737490447960     
  0.17212072341515960       0.80810962195693881     
  0.56902102204489280       0.99983604962380346     
  0.26285836309276039       0.64970399030660775     
  0.15771325087032861       0.61175630195201114     
  0.19651086311584282       0.85960111613928381     
  0.79235831219052499       0.97900400014397060     
  0.44801778343036280       0.66512027919135919     
  0.22368973435482381       0.50391427796518939     
  0.24419038486580780       0.55237433310235395     
  0.14866866891208402       0.74620326276389604     
  0.87109033534568181       0.88005370203252620     
  0.40558910184224239       0.76384186827008482     
  0.14486541831398003       0.85616970881506282     
  0.38355263131013961       0.86907858606227240     
   8.9724429972328379E-002  0.79079385889504872     
  0.65967984623608755       0.67826158633710620     
   8.6974280327095421E-002  0.52386361821165739     
  0.10686082522942103       0.57244656762592816     
  0.35832166021913003       0.57791230856892795     
  0.84184553258153483       0.95886166428485664     
  0.52258035606161535       0.81714844950690435     
   5.9042492204042007E-002  0.98691534807457282     
  0.88408104835784052       0.90451409394297799     
  0.10208915300351301       0.98818485482559737     
  0.11536018660749259       0.54047456463029842     
  0.52083446020786517       0.63156418992556940     
   4.0199808372226420E-002  0.62955545952371961     
  0.16771462666338260       0.94386095636785938     
  0.73837936507533142       0.89845573276625723     
  0.11359028242642338       0.88293066426103284     
  0.84696774058896684       0.89205667988578041     
  0.48315255962469861       0.53508337162163722     
  0.55354930061806285       0.84844389101674822     
  0.15711559660620500       0.95565874177748666     
  0.34025325501327564       0.96890857825081156     
   1.4057938548618198E-002  0.52655994207878243     
  0.51490171882325420       0.68107310454056480     
  0.11403489736999761       0.60417286821466765     
  0.78229739649077779       0.80078211421813161     
  0.16297085382978083       0.61146350117436921     
  0.41589948412119021       0.71587358232659004     
   1.5551273970154988E-002  0.73286992252720340     
  0.46606312047886100       0.80815127511844820     
  0.36635006769200240       0.85527758810318477     
  0.38142961228299022       0.64287728232912200     
  0.84642934334235742       0.87762311354994615     
  0.19700220459970041       0.61350569864666304     
  0.20765619292302440       0.52808737763716462     
  0.14995829315827103       0.58485268304835025     
  0.64797130828789939       0.87356209153797026     
   3.1642307796351188E-002  0.78808706160904407     
   5.0354378783840026E-002  0.98087512626423679     
   9.3753296681460818E-002  0.80809979534146581     
  0.59614283837817439       0.77728751294970377     
  0.45066211808715262       0.88410118168548379     
  0.47074189958179519       0.74277249502533316     
  0.68079103492527682       0.77792609510801780     
   8.8665808373100785E-002  0.66215293328808555     
